schema_name;relname;index_name;indisunique
"captcha";"captcha_aclib_actor";"captcha_aclib_actor_client_id_idx";"f"
"captcha";"captcha_aclib_actor";"captcha_aclib_actor_user_id_idx";"f"
"captcha";"captcha_aclib_actor";"captcha_aclib_role_user_id_block_type_idx";"f"
"captcha";"captcha_aclib_actor_account";"captcha_aclib_actor_account_actor_id_idx";"f"
"captcha";"captcha_aclib_actor_role";"captcha_aclib_actor_role_role_id_actor_id_idx";"f"
"captcha";"captcha_aclib_actor_role";"captcha_aclib_actor_role_role_id_idx";"f"
"captcha";"captcha_aclib_client_master";"captcha_aclib_client_id_idx";"f"
"captcha";"captcha_aclib_permission";"captcha_aclib_permission_role_id_idx";"f"
"captcha";"qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"captcha";"qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"captcha";"qrtz_triggers";"idx_qrtz_t_state";"f"
"captcha";"qrtz_triggers";"idx_qrtz_t_g";"f"
"cdfdt";"cdfdt_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cdfdt";"cdfdt_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"cdfdt";"cdfdt_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cdfdt";"cdfdt_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"claccept";"ca_aclib_actor";"ca_aclib_actor_client_id_idx";"f"
"claccept";"ca_aclib_actor";"ca_aclib_actor_user_id_idx";"f"
"claccept";"ca_aclib_actor_account";"ca_aclib_actor_account_actor_id_idx";"f"
"claccept";"ca_aclib_actor_role";"ca_aclib_actor_role_role_id_actor_id_idx";"f"
"claccept";"ca_aclib_actor_role";"ca_aclib_actor_role_role_id_idx";"f"
"claccept";"ca_aclib_permission";"ca_aclib_permission_role_id_idx";"f"
"claccept";"ca_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"claccept";"ca_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"claccept";"ca_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"claccept";"ca_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"claccept";"ca_pclib_business_object";"ca_pclib_business_object_sysname_uniq_idx";"t"
"claccept";"ca_pclib_business_operation";"ca_pclib_business_operation_sysname_uniq_idx";"t"
"claccept";"ca_pclib_business_service";"ca_pclib_business_service_sysname_uniq_idx";"t"
"cle";"cle_aclib_actor";"cle_aclib_actor_client_id_idx";"f"
"cle";"cle_aclib_actor";"cle_aclib_actor_user_id_idx";"f"
"cle";"cle_aclib_actor_account";"cle_aclib_actor_account_actor_id_idx";"f"
"cle";"cle_aclib_actor_role";"cle_aclib_actor_role_role_id_idx";"f"
"cle";"cle_aclib_actor_role";"cle_aclib_actor_role_role_id_actor_id_idx";"f"
"cle";"cle_aclib_permission";"cle_aclib_permission_role_id_idx";"f"
"cle";"cle_pclib_business_object";"cle_pclib_business_object_sysname_uniq_idx";"t"
"cle";"cle_pclib_business_operation";"cle_pclib_business_operation_sysname_uniq_idx";"t"
"cle";"cle_pclib_business_service";"cle_pclib_business_service_sysname_uniq_idx";"t"
"cln";"cln_aclib_actor";"cln_aclib_actor_client_id_idx";"f"
"cln";"cln_aclib_actor";"cln_aclib_actor_user_id_idx";"f"
"cln";"cln_aclib_actor_account";"cln_aclib_actor_account_actor_id_idx";"f"
"cln";"cln_aclib_actor_role";"cln_aclib_actor_role_role_id_idx";"f"
"cln";"cln_aclib_actor_role";"cln_aclib_actor_role_role_id_actor_id_idx";"f"
"cln";"cln_aclib_permission";"cln_aclib_permission_role_id_idx";"f"
"cln";"cln_client";"cln_client_inn_constraint";"f"
"cln";"cln_client_branch_relation";"client_branch_relation_branch_id_idx";"f"
"cln";"cln_client_master_informational_id";"cln_client_master_informational_id_client_master_id_idx";"f"
"cln";"cln_cp_task_msg";"cln_cp_task_msg_correlation_id_idx";"f"
"cln";"cln_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cln";"cln_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"cln";"cln_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cln";"cln_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"cln";"cln_pclib_business_object";"cln_pclib_business_object_sysname_uniq_idx";"t"
"cln";"cln_pclib_business_operation";"cln_pclib_business_operation_sysname_uniq_idx";"t"
"cln";"cln_pclib_business_service";"cln_pclib_business_service_sysname_uniq_idx";"t"
"cntr";"cntr_aclib_actor";"cntr_aclib_actor_user_id_idx";"f"
"cntr";"cntr_aclib_actor";"cntr_aclib_role_user_id_block_type_idx";"f"
"cntr";"cntr_aclib_actor";"cntr_aclib_actor_client_id_idx";"f"
"cntr";"cntr_aclib_actor_account";"cntr_aclib_actor_account_actor_id_idx";"f"
"cntr";"cntr_aclib_actor_role";"cntr_aclib_actor_role_role_id_actor_id_idx";"f"
"cntr";"cntr_aclib_actor_role";"cntr_aclib_actor_role_role_id_idx";"f"
"cntr";"cntr_aclib_permission";"cntr_aclib_permission_role_id_idx";"f"
"cntr";"cntr_pclib_business_object";"cntr_pclib_business_object_sysname_uniq_idx";"t"
"cntr";"cntr_pclib_business_operation";"cntr_pclib_business_operation_sysname_uniq_idx";"t"
"cntr";"cntr_pclib_business_service";"cntr_pclib_business_service_sysname_uniq_idx";"t"
"crr";"crr_aclib_actor";"crr_aclib_role_user_id_block_type_idx";"f"
"crr";"crr_aclib_actor";"crr_aclib_actor_user_id_idx";"f"
"crr";"crr_aclib_actor";"crr_aclib_actor_client_id_idx";"f"
"crr";"crr_aclib_actor_account";"crr_aclib_actor_account_actor_id_idx";"f"
"crr";"crr_aclib_actor_role";"crr_aclib_actor_role_role_id_actor_id_idx";"f"
"crr";"crr_aclib_actor_role";"crr_aclib_actor_role_role_id_idx";"f"
"crr";"crr_aclib_client_master";"crr_aclib_client_id_idx";"f"
"crr";"crr_aclib_permission";"crr_aclib_permission_role_id_idx";"f"
"crr";"crr_pclib_business_object";"crr_pclib_business_object_sysname_uniq_idx";"t"
"crr";"crr_pclib_business_operation";"crr_pclib_business_operation_sysname_uniq_idx";"t"
"crr";"crr_pclib_business_service";"crr_pclib_business_service_sysname_uniq_idx";"t"
"cutofftime";"cutofftime_aclib_actor";"cutofftime_aclib_actor_client_id_idx";"f"
"cutofftime";"cutofftime_aclib_actor";"cutofftime_aclib_actor_user_id_idx";"f"
"cutofftime";"cutofftime_aclib_actor";"cutofftime_aclib_role_user_id_block_type_idx";"f"
"cutofftime";"cutofftime_aclib_actor_account";"cutofftime_aclib_actor_account_actor_id_idx";"f"
"cutofftime";"cutofftime_aclib_actor_role";"cutofftime_aclib_actor_role_role_id_idx";"f"
"cutofftime";"cutofftime_aclib_actor_role";"cutofftime_aclib_actor_role_role_id_actor_id_idx";"f"
"cutofftime";"cutofftime_aclib_client_master";"cutofftime_aclib_client_id_idx";"f"
"cutofftime";"cutofftime_aclib_permission";"cutofftime_aclib_permission_role_id_idx";"f"
"cutofftime";"cutofftime_pclib_business_object";"cutofftime_pclib_business_object_sysname_uniq_idx";"t"
"cutofftime";"cutofftime_pclib_business_operation";"cutofftime_pclib_business_operation_sysname_uniq_idx";"t"
"cutofftime";"cutofftime_pclib_business_service";"cutofftime_pclib_business_service_sysname_uniq_idx";"t"
"cword";"cword_aclib_actor";"cword_aclib_actor_user_id_idx";"f"
"cword";"cword_aclib_actor";"cword_aclib_actor_client_id_idx";"f"
"cword";"cword_aclib_actor";"cword_aclib_role_user_id_block_type_idx";"f"
"cword";"cword_aclib_actor_account";"cword_aclib_actor_account_actor_id_idx";"f"
"cword";"cword_aclib_actor_role";"cword_aclib_actor_role_role_id_actor_id_idx";"f"
"cword";"cword_aclib_actor_role";"cword_aclib_actor_role_role_id_idx";"f"
"cword";"cword_aclib_client_master";"cword_aclib_client_id_idx";"f"
"cword";"cword_aclib_permission";"cword_aclib_permission_role_id_idx";"f"
"cword";"cword_pclib_business_object";"cword_pclib_business_object_sysname_uniq_idx";"t"
"cword";"cword_pclib_business_operation";"cword_pclib_business_operation_sysname_uniq_idx";"t"
"cword";"cword_pclib_business_service";"cword_pclib_business_service_sysname_uniq_idx";"t"
"cword";"qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cword";"qrtz_triggers";"idx_qrtz_t_g";"f"
"cword";"qrtz_triggers";"idx_qrtz_t_state";"f"
"cword";"qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"deppr";"deppr_aclib_actor";"deppr_aclib_actor_client_id_idx";"f"
"deppr";"deppr_aclib_actor";"deppr_aclib_actor_user_id_idx";"f"
"deppr";"deppr_aclib_actor_account";"deppr_aclib_actor_account_actor_id_idx";"f"
"deppr";"deppr_aclib_actor_role";"deppr_aclib_actor_role_role_id_idx";"f"
"deppr";"deppr_aclib_actor_role";"deppr_aclib_actor_role_role_id_actor_id_idx";"f"
"deppr";"deppr_aclib_permission";"deppr_aclib_permission_role_id_idx";"f"
"deppr";"deppr_pclib_business_object";"deppr_pclib_business_object_sysname_uniq_idx";"t"
"deppr";"deppr_pclib_business_operation";"deppr_pclib_business_operation_sysname_uniq_idx";"t"
"deppr";"deppr_pclib_business_service";"deppr_pclib_business_service_sysname_uniq_idx";"t"
"dtp";"dtp_aclib_actor";"dtp_aclib_actor_client_id_idx";"f"
"dtp";"dtp_aclib_actor";"dtp_aclib_actor_user_id_idx";"f"
"dtp";"dtp_aclib_actor_account";"dtp_aclib_actor_account_actor_id_idx";"f"
"dtp";"dtp_aclib_actor_role";"dtp_aclib_actor_role_role_id_idx";"f"
"dtp";"dtp_aclib_actor_role";"dtp_aclib_actor_role_role_id_actor_id_idx";"f"
"dtp";"dtp_aclib_permission";"dtp_aclib_permission_role_id_idx";"f"
"dtp";"dtp_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"dtp";"dtp_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"dtp";"dtp_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"dtp";"dtp_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"dtp";"dtp_pclib_business_object";"dtp_pclib_business_object_sysname_uniq_idx";"t"
"dtp";"dtp_pclib_business_operation";"dtp_pclib_business_operation_sysname_uniq_idx";"t"
"dtp";"dtp_pclib_business_service";"dtp_pclib_business_service_sysname_uniq_idx";"t"
"ecs";"ecs_aclib_actor";"ecs_aclib_actor_client_id_idx";"f"
"ecs";"ecs_aclib_actor";"ecs_aclib_role_user_id_block_type_idx";"f"
"ecs";"ecs_aclib_actor";"ecs_aclib_actor_user_id_idx";"f"
"ecs";"ecs_aclib_actor_account";"ecs_aclib_actor_account_actor_id_idx";"f"
"ecs";"ecs_aclib_actor_role";"ecs_aclib_actor_role_role_id_actor_id_idx";"f"
"ecs";"ecs_aclib_actor_role";"ecs_aclib_actor_role_role_id_idx";"f"
"ecs";"ecs_aclib_client_master";"ecs_aclib_client_id_idx";"f"
"ecs";"ecs_aclib_permission";"ecs_aclib_permission_role_id_idx";"f"
"ecs";"ecs_pclib_business_object";"ecs_pclib_business_object_sysname_uniq_idx";"t"
"ecs";"ecs_pclib_business_operation";"ecs_pclib_business_operation_sysname_uniq_idx";"t"
"ecs";"ecs_pclib_business_service";"ecs_pclib_business_service_sysname_uniq_idx";"t"
"entry_journal";"ejrnl_aclib_actor";"ejrnl_aclib_actor_client_id_idx";"f"
"entry_journal";"ejrnl_aclib_actor";"ejrnl_aclib_role_user_id_block_type_idx";"f"
"entry_journal";"ejrnl_aclib_actor";"ejrnl_aclib_actor_user_id_idx";"f"
"entry_journal";"ejrnl_aclib_actor_account";"ejrnl_aclib_actor_account_actor_id_idx";"f"
"entry_journal";"ejrnl_aclib_actor_role";"ejrnl_aclib_actor_role_role_id_idx";"f"
"entry_journal";"ejrnl_aclib_actor_role";"ejrnl_aclib_actor_role_role_id_actor_id_idx";"f"
"entry_journal";"ejrnl_aclib_client_master";"ejrnl_aclib_client_id_idx";"f"
"entry_journal";"ejrnl_aclib_permission";"ejrnl_aclib_permission_role_id_idx";"f"
"entry_journal";"ejrnl_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"entry_journal";"ejrnl_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"entry_journal";"ejrnl_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"entry_journal";"ejrnl_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"entry_journal";"ejrnl_pclib_business_object";"ejrnl_pclib_business_object_sysname_uniq_idx";"t"
"entry_journal";"ejrnl_pclib_business_operation";"ejrnl_pclib_business_operation_sysname_uniq_idx";"t"
"entry_journal";"ejrnl_pclib_business_service";"ejrnl_pclib_business_service_sysname_uniq_idx";"t"
"fraud_rt";"frt_aclib_actor";"frt_aclib_role_user_id_block_type_idx";"f"
"fraud_rt";"frt_aclib_actor";"frt_aclib_actor_client_id_idx";"f"
"fraud_rt";"frt_aclib_actor_role";"frt_aclib_actor_role_role_id_actor_id_idx";"f"
"fraud_rt";"frt_aclib_actor_role";"frt_aclib_actor_role_role_id_idx";"f"
"fraud_rt";"frt_aclib_permission";"frt_aclib_permission_role_id_idx";"f"
"fraud_rt";"frt_pclib_business_object";"frt_pclib_business_object_sysname_uniq_idx";"t"
"fraud_rt";"frt_pclib_business_operation";"frt_pclib_business_operation_sysname_uniq_idx";"t"
